date,state,cases,deaths,day,month,year,POP2020,abbr,full_name
2020-05-13,New Jersey,141560,9702,13,5,20,8882371,NJ,New Jersey
2020-05-14,New Jersey,142704,9946,14,5,20,8882371,NJ,New Jersey
2020-05-15,New Jersey,143905,10138,15,5,20,8882371,NJ,New Jersey
2020-05-16,New Jersey,145089,10249,16,5,20,8882371,NJ,New Jersey
2020-05-17,New Jersey,146334,10356,17,5,20,8882371,NJ,New Jersey
2020-05-18,New Jersey,148039,10435,18,5,20,8882371,NJ,New Jersey
2020-05-19,New Jersey,149013,10586,19,5,20,8882371,NJ,New Jersey
2020-05-20,New Jersey,150399,10747,20,5,20,8882371,NJ,New Jersey
2020-05-21,New Jersey,151472,10843,21,5,20,8882371,NJ,New Jersey
2020-05-22,New Jersey,152719,10985,22,5,20,8882371,NJ,New Jersey
2020-05-23,New Jersey,153104,11081,23,5,20,8882371,NJ,New Jersey
2020-05-24,New Jersey,154154,11133,24,5,20,8882371,NJ,New Jersey
2020-05-25,New Jersey,155092,11144,25,5,20,8882371,NJ,New Jersey
2020-05-26,New Jersey,155764,11191,26,5,20,8882371,NJ,New Jersey
2020-05-27,New Jersey,156628,11339,27,5,20,8882371,NJ,New Jersey
2020-05-28,New Jersey,157815,11401,28,5,20,8882371,NJ,New Jersey
2020-05-29,New Jersey,158844,11531,29,5,20,8882371,NJ,New Jersey
2020-05-30,New Jersey,159608,11634,30,5,20,8882371,NJ,New Jersey
2020-05-31,New Jersey,160445,11698,31,5,20,8882371,NJ,New Jersey
2020-06-01,New Jersey,160918,11721,1,6,20,8882371,NJ,New Jersey
2020-06-02,New Jersey,161545,11770,2,6,20,8882371,NJ,New Jersey
2020-06-03,New Jersey,162068,11880,3,6,20,8882371,NJ,New Jersey
2020-06-04,New Jersey,162530,11970,4,6,20,8882371,NJ,New Jersey
2020-06-05,New Jersey,163336,12049,5,6,20,8882371,NJ,New Jersey
2020-06-06,New Jersey,163893,12106,6,6,20,8882371,NJ,New Jersey
2020-06-07,New Jersey,164164,12176,7,6,20,8882371,NJ,New Jersey
2020-06-08,New Jersey,164497,12214,8,6,20,8882371,NJ,New Jersey
2020-06-09,New Jersey,164796,12303,9,6,20,8882371,NJ,New Jersey
2020-06-10,New Jersey,165346,12377,10,6,20,8882371,NJ,New Jersey
2020-06-11,New Jersey,165816,12443,11,6,20,8882371,NJ,New Jersey
2020-06-12,New Jersey,166164,12489,12,6,20,8882371,NJ,New Jersey
2020-06-13,New Jersey,166605,12589,13,6,20,8882371,NJ,New Jersey
2020-06-14,New Jersey,166881,12625,14,6,20,8882371,NJ,New Jersey
2020-06-15,New Jersey,167103,12676,15,6,20,8882371,NJ,New Jersey
2020-06-16,New Jersey,167426,12727,16,6,20,8882371,NJ,New Jersey
2020-06-17,New Jersey,167703,12769,17,6,20,8882371,NJ,New Jersey
2020-06-18,New Jersey,168107,12800,18,6,20,8882371,NJ,New Jersey
2020-06-19,New Jersey,168496,12835,19,6,20,8882371,NJ,New Jersey
2020-06-20,New Jersey,168834,12857,20,6,20,8882371,NJ,New Jersey
2020-06-21,New Jersey,169142,12870,21,6,20,8882371,NJ,New Jersey
2020-06-22,New Jersey,169415,12895,22,6,20,8882371,NJ,New Jersey
2020-06-23,New Jersey,169734,12949,23,6,20,8882371,NJ,New Jersey
2020-06-24,New Jersey,169892,12995,24,6,20,8882371,NJ,New Jersey
2020-06-25,New Jersey,172050,14872,25,6,20,8882371,NJ,New Jersey
2020-06-26,New Jersey,172438,14914,26,6,20,8882371,NJ,New Jersey
2020-06-27,New Jersey,172727,14948,27,6,20,8882371,NJ,New Jersey
2020-06-28,New Jersey,173036,14975,28,6,20,8882371,NJ,New Jersey
2020-06-29,New Jersey,173126,14992,29,6,20,8882371,NJ,New Jersey
2020-06-30,New Jersey,173521,15035,30,6,20,8882371,NJ,New Jersey
2020-07-01,New Jersey,173782,15078,1,7,20,8882371,NJ,New Jersey
2020-07-02,New Jersey,174212,15107,2,7,20,8882371,NJ,New Jersey
2020-07-03,New Jersey,174598,15164,3,7,20,8882371,NJ,New Jersey
2020-07-04,New Jersey,174889,15189,4,7,20,8882371,NJ,New Jersey
2020-07-05,New Jersey,175258,15211,5,7,20,8882371,NJ,New Jersey
2020-07-06,New Jersey,175467,15229,6,7,20,8882371,NJ,New Jersey
2020-07-07,New Jersey,175734,15281,7,7,20,8882371,NJ,New Jersey
2020-07-08,New Jersey,175986,15423,8,7,20,8882371,NJ,New Jersey
2020-07-09,New Jersey,176217,15448,9,7,20,8882371,NJ,New Jersey
2020-07-10,New Jersey,176575,15479,10,7,20,8882371,NJ,New Jersey
2020-07-11,New Jersey,176906,15525,11,7,20,8882371,NJ,New Jersey
2020-07-12,New Jersey,177245,15525,12,7,20,8882371,NJ,New Jersey
2020-07-13,New Jersey,177469,15560,13,7,20,8882371,NJ,New Jersey
2020-07-14,New Jersey,177862,15582,14,7,20,8882371,NJ,New Jersey
2020-07-15,New Jersey,178252,15634,15,7,20,8882371,NJ,New Jersey
2020-07-16,New Jersey,178475,15665,16,7,20,8882371,NJ,New Jersey
2020-07-17,New Jersey,178525,15684,17,7,20,8882371,NJ,New Jersey
2020-07-18,New Jersey,178788,15699,18,7,20,8882371,NJ,New Jersey
2020-07-19,New Jersey,178757,15706,19,7,20,8882371,NJ,New Jersey
2020-07-20,New Jersey,178937,15715,20,7,20,8882371,NJ,New Jersey
2020-07-21,New Jersey,179230,15737,21,7,20,8882371,NJ,New Jersey
2020-07-22,New Jersey,179565,15707,22,7,20,8882371,NJ,New Jersey
2020-07-23,New Jersey,179807,15730,23,7,20,8882371,NJ,New Jersey
2020-07-24,New Jersey,180265,15765,24,7,20,8882371,NJ,New Jersey
2020-07-25,New Jersey,180778,15776,25,7,20,8882371,NJ,New Jersey
2020-07-26,New Jersey,181283,15787,26,7,20,8882371,NJ,New Jersey
2020-07-27,New Jersey,181732,15804,27,7,20,8882371,NJ,New Jersey
2020-07-28,New Jersey,182215,15825,28,7,20,8882371,NJ,New Jersey
2020-07-29,New Jersey,182641,15798,29,7,20,8882371,NJ,New Jersey
2020-07-30,New Jersey,182845,15809,30,7,20,8882371,NJ,New Jersey
2020-07-31,New Jersey,183535,15819,31,7,20,8882371,NJ,New Jersey
2020-08-01,New Jersey,183904,15830,1,8,20,8882371,NJ,New Jersey
2020-08-02,New Jersey,184225,15836,2,8,20,8882371,NJ,New Jersey
2020-08-03,New Jersey,184489,15846,3,8,20,8882371,NJ,New Jersey
2020-08-04,New Jersey,184845,15857,4,8,20,8882371,NJ,New Jersey
2020-08-05,New Jersey,185180,15842,5,8,20,8882371,NJ,New Jersey
2020-08-06,New Jersey,185554,15849,6,8,20,8882371,NJ,New Jersey
2020-08-07,New Jersey,185914,15860,7,8,20,8882371,NJ,New Jersey
2020-08-08,New Jersey,186282,15869,8,8,20,8882371,NJ,New Jersey
2020-08-09,New Jersey,186626,15874,9,8,20,8882371,NJ,New Jersey
2020-08-10,New Jersey,186884,15878,10,8,20,8882371,NJ,New Jersey
2020-08-11,New Jersey,187328,15890,11,8,20,8882371,NJ,New Jersey
2020-08-12,New Jersey,187777,15885,12,8,20,8882371,NJ,New Jersey
2020-08-13,New Jersey,188433,15893,13,8,20,8882371,NJ,New Jersey
2020-08-14,New Jersey,189003,15903,14,8,20,8882371,NJ,New Jersey
2020-08-15,New Jersey,189281,15910,15,8,20,8882371,NJ,New Jersey
2020-08-16,New Jersey,189294,15912,16,8,20,8882371,NJ,New Jersey
2020-08-17,New Jersey,189606,15916,17,8,20,8882371,NJ,New Jersey
2020-08-18,New Jersey,189937,15925,18,8,20,8882371,NJ,New Jersey
2020-08-19,New Jersey,190256,15926,19,8,20,8882371,NJ,New Jersey
2020-08-20,New Jersey,190356,15932,20,8,20,8882371,NJ,New Jersey
2020-08-21,New Jersey,190646,15941,21,8,20,8882371,NJ,New Jersey
2020-08-22,New Jersey,191175,15943,22,8,20,8882371,NJ,New Jersey
2020-08-23,New Jersey,191323,15946,23,8,20,8882371,NJ,New Jersey
2020-08-24,New Jersey,191548,15946,24,8,20,8882371,NJ,New Jersey
2020-08-25,New Jersey,191850,15953,25,8,20,8882371,NJ,New Jersey
2020-08-26,New Jersey,192086,15914,26,8,20,8882371,NJ,New Jersey
2020-08-27,New Jersey,192393,15921,27,8,20,8882371,NJ,New Jersey
2020-08-28,New Jersey,192751,15930,28,8,20,8882371,NJ,New Jersey
2020-08-29,New Jersey,193100,15933,29,8,20,8882371,NJ,New Jersey
2020-08-30,New Jersey,193391,15937,30,8,20,8882371,NJ,New Jersey
2020-08-31,New Jersey,193740,15945,31,8,20,8882371,NJ,New Jersey
2020-09-01,New Jersey,194070,15950,1,9,20,8882371,NJ,New Jersey
2020-09-02,New Jersey,194378,15964,2,9,20,8882371,NJ,New Jersey
2020-09-03,New Jersey,194756,15971,3,9,20,8882371,NJ,New Jersey
2020-09-04,New Jersey,195205,15978,4,9,20,8882371,NJ,New Jersey
2020-09-05,New Jersey,195530,15985,5,9,20,8882371,NJ,New Jersey
2020-09-06,New Jersey,195841,15989,6,9,20,8882371,NJ,New Jersey
2020-09-07,New Jersey,196173,15991,7,9,20,8882371,NJ,New Jersey
2020-09-08,New Jersey,196450,15996,8,9,20,8882371,NJ,New Jersey
2020-09-09,New Jersey,196779,16009,9,9,20,8882371,NJ,New Jersey
2020-09-10,New Jersey,197203,16014,10,9,20,8882371,NJ,New Jersey
2020-09-11,New Jersey,197677,16023,11,9,20,8882371,NJ,New Jersey
2020-09-12,New Jersey,198126,16027,12,9,20,8882371,NJ,New Jersey
2020-09-13,New Jersey,198423,16031,13,9,20,8882371,NJ,New Jersey
2020-09-14,New Jersey,198757,16034,14,9,20,8882371,NJ,New Jersey
2020-09-15,New Jersey,199193,16043,15,9,20,8882371,NJ,New Jersey
2020-09-16,New Jersey,199583,16054,16,9,20,8882371,NJ,New Jersey
2020-09-17,New Jersey,200152,16057,17,9,20,8882371,NJ,New Jersey
2020-09-18,New Jersey,200639,16061,18,9,20,8882371,NJ,New Jersey
2020-09-19,New Jersey,201100,16064,19,9,20,8882371,NJ,New Jersey
2020-09-20,New Jersey,201553,16067,20,9,20,8882371,NJ,New Jersey
2020-09-21,New Jersey,201945,16069,21,9,20,8882371,NJ,New Jersey
2020-09-22,New Jersey,202371,16076,22,9,20,8882371,NJ,New Jersey
2020-09-23,New Jersey,202779,16082,23,9,20,8882371,NJ,New Jersey
2020-09-24,New Jersey,203343,16091,24,9,20,8882371,NJ,New Jersey
2020-09-25,New Jersey,203891,16097,25,9,20,8882371,NJ,New Jersey
2020-09-26,New Jersey,204641,16103,26,9,20,8882371,NJ,New Jersey
2020-09-27,New Jersey,205339,16106,27,9,20,8882371,NJ,New Jersey
2020-09-28,New Jersey,205898,16107,28,9,20,8882371,NJ,New Jersey
2020-09-29,New Jersey,206354,16117,29,9,20,8882371,NJ,New Jersey
2020-09-30,New Jersey,207062,16122,30,9,20,8882371,NJ,New Jersey
2020-10-01,New Jersey,207676,16127,1,10,20,8882371,NJ,New Jersey
2020-10-02,New Jersey,208416,16131,2,10,20,8882371,NJ,New Jersey
2020-10-03,New Jersey,209363,16135,3,10,20,8882371,NJ,New Jersey
2020-10-04,New Jersey,209989,16136,4,10,20,8882371,NJ,New Jersey
2020-10-05,New Jersey,210500,16138,5,10,20,8882371,NJ,New Jersey
2020-10-06,New Jersey,211129,16147,6,10,20,8882371,NJ,New Jersey
2020-10-07,New Jersey,211638,16152,7,10,20,8882371,NJ,New Jersey
2020-10-08,New Jersey,212936,16161,8,10,20,8882371,NJ,New Jersey
2020-10-09,New Jersey,213801,16164,9,10,20,8882371,NJ,New Jersey
2020-10-10,New Jersey,214665,16171,10,10,20,8882371,NJ,New Jersey
2020-10-11,New Jersey,215416,16174,11,10,20,8882371,NJ,New Jersey
2020-10-12,New Jersey,215885,16175,12,10,20,8882371,NJ,New Jersey
2020-10-13,New Jersey,216873,16182,13,10,20,8882371,NJ,New Jersey
2020-10-14,New Jersey,217812,16191,14,10,20,8882371,NJ,New Jersey
2020-10-15,New Jersey,218783,16197,15,10,20,8882371,NJ,New Jersey
2020-10-16,New Jersey,219593,16202,16,10,20,8882371,NJ,New Jersey
2020-10-17,New Jersey,220527,16204,17,10,20,8882371,NJ,New Jersey
2020-10-18,New Jersey,221802,16211,18,10,20,8882371,NJ,New Jersey
2020-10-19,New Jersey,222994,16214,19,10,20,8882371,NJ,New Jersey
2020-10-20,New Jersey,223982,16227,20,10,20,8882371,NJ,New Jersey
2020-10-21,New Jersey,225012,16245,21,10,20,8882371,NJ,New Jersey
2020-10-22,New Jersey,226174,16263,22,10,20,8882371,NJ,New Jersey
2020-10-23,New Jersey,227219,16273,23,10,20,8882371,NJ,New Jersey
2020-10-24,New Jersey,229128,16281,24,10,20,8882371,NJ,New Jersey
2020-10-25,New Jersey,230257,16285,25,10,20,8882371,NJ,New Jersey
2020-10-26,New Jersey,231473,16292,26,10,20,8882371,NJ,New Jersey
2020-10-27,New Jersey,233120,16306,27,10,20,8882371,NJ,New Jersey
2020-10-28,New Jersey,234790,16324,28,10,20,8882371,NJ,New Jersey
2020-10-29,New Jersey,236340,16332,29,10,20,8882371,NJ,New Jersey
2020-10-30,New Jersey,238316,16339,30,10,20,8882371,NJ,New Jersey
2020-10-31,New Jersey,239679,16350,31,10,20,8882371,NJ,New Jersey
2020-11-01,New Jersey,241422,16354,1,11,20,8882371,NJ,New Jersey
2020-11-02,New Jersey,242790,16357,2,11,20,8882371,NJ,New Jersey
2020-11-03,New Jersey,244614,16371,3,11,20,8882371,NJ,New Jersey
2020-11-04,New Jersey,247057,16391,4,11,20,8882371,NJ,New Jersey
2020-11-05,New Jersey,249019,16403,5,11,20,8882371,NJ,New Jersey
2020-11-06,New Jersey,251180,16416,6,11,20,8882371,NJ,New Jersey
2020-11-07,New Jersey,254382,16425,7,11,20,8882371,NJ,New Jersey
2020-11-08,New Jersey,256395,16429,8,11,20,8882371,NJ,New Jersey
2020-11-09,New Jersey,258453,16440,9,11,20,8882371,NJ,New Jersey
2020-11-10,New Jersey,262230,16461,10,11,20,8882371,NJ,New Jersey
2020-11-11,New Jersey,265295,16476,11,11,20,8882371,NJ,New Jersey
2020-11-12,New Jersey,268787,16495,12,11,20,8882371,NJ,New Jersey
2020-11-13,New Jersey,272184,16522,13,11,20,8882371,NJ,New Jersey
2020-11-14,New Jersey,276537,16548,14,11,20,8882371,NJ,New Jersey
2020-11-15,New Jersey,281075,16566,15,11,20,8882371,NJ,New Jersey
2020-11-16,New Jersey,283294,16580,16,11,20,8882371,NJ,New Jersey
2020-11-17,New Jersey,287320,16618,17,11,20,8882371,NJ,New Jersey
2020-11-18,New Jersey,291374,16655,18,11,20,8882371,NJ,New Jersey
2020-11-19,New Jersey,295556,16689,19,11,20,8882371,NJ,New Jersey
2020-11-20,New Jersey,299182,16712,20,11,20,8882371,NJ,New Jersey
2020-11-21,New Jersey,303851,16746,21,11,20,8882371,NJ,New Jersey
2020-11-22,New Jersey,307819,16761,22,11,20,8882371,NJ,New Jersey
2020-11-23,New Jersey,311400,16772,23,11,20,8882371,NJ,New Jersey
2020-11-24,New Jersey,315675,16819,24,11,20,8882371,NJ,New Jersey
2020-11-25,New Jersey,319734,16886,25,11,20,8882371,NJ,New Jersey
2020-11-26,New Jersey,324207,16925,26,11,20,8882371,NJ,New Jersey
2020-11-27,New Jersey,328302,16942,27,11,20,8882371,NJ,New Jersey
2020-11-28,New Jersey,332104,16965,28,11,20,8882371,NJ,New Jersey
2020-11-29,New Jersey,335943,16978,29,11,20,8882371,NJ,New Jersey
2020-11-30,New Jersey,339133,16993,30,11,20,8882371,NJ,New Jersey
2020-12-01,New Jersey,343739,17083,1,12,20,8882371,NJ,New Jersey
2020-12-02,New Jersey,348042,17145,2,12,20,8882371,NJ,New Jersey
2020-12-03,New Jersey,352835,17209,3,12,20,8882371,NJ,New Jersey
2020-12-04,New Jersey,358498,17255,4,12,20,8882371,NJ,New Jersey
2020-12-05,New Jersey,363822,17306,5,12,20,8882371,NJ,New Jersey
2020-12-06,New Jersey,369852,17321,6,12,20,8882371,NJ,New Jersey
2020-12-07,New Jersey,373415,17336,7,12,20,8882371,NJ,New Jersey
2020-12-08,New Jersey,378891,17426,8,12,20,8882371,NJ,New Jersey
2020-12-09,New Jersey,383354,17542,9,12,20,8882371,NJ,New Jersey
2020-12-10,New Jersey,388474,17608,10,12,20,8882371,NJ,New Jersey
2020-12-11,New Jersey,392124,17662,11,12,20,8882371,NJ,New Jersey
2020-12-12,New Jersey,398364,17732,12,12,20,8882371,NJ,New Jersey
2020-12-13,New Jersey,402518,17751,13,12,20,8882371,NJ,New Jersey
2020-12-14,New Jersey,407316,17775,14,12,20,8882371,NJ,New Jersey
2020-12-15,New Jersey,411282,17872,15,12,20,8882371,NJ,New Jersey
2020-12-16,New Jersey,416983,18003,16,12,20,8882371,NJ,New Jersey
2020-12-17,New Jersey,421238,18080,17,12,20,8882371,NJ,New Jersey
2020-12-18,New Jersey,425134,18124,18,12,20,8882371,NJ,New Jersey
2020-12-19,New Jersey,429325,18173,19,12,20,8882371,NJ,New Jersey
2020-12-20,New Jersey,434500,18194,20,12,20,8882371,NJ,New Jersey
2020-12-21,New Jersey,437671,18223,21,12,20,8882371,NJ,New Jersey
2020-12-22,New Jersey,442274,18326,22,12,20,8882371,NJ,New Jersey
2020-12-23,New Jersey,447083,18466,23,12,20,8882371,NJ,New Jersey
2020-12-24,New Jersey,451787,18544,24,12,20,8882371,NJ,New Jersey
2020-12-25,New Jersey,456847,18595,25,12,20,8882371,NJ,New Jersey
2020-12-26,New Jersey,460846,18613,26,12,20,8882371,NJ,New Jersey
2020-12-27,New Jersey,463166,18630,27,12,20,8882371,NJ,New Jersey
2020-12-28,New Jersey,465910,18651,28,12,20,8882371,NJ,New Jersey
2020-12-29,New Jersey,469567,18777,29,12,20,8882371,NJ,New Jersey
2020-12-30,New Jersey,474285,18952,30,12,20,8882371,NJ,New Jersey
2020-12-31,New Jersey,479381,19042,31,12,20,8882371,NJ,New Jersey
2021-01-01,New Jersey,484882,19160,1,1,21,8882371,NJ,New Jersey
2021-01-02,New Jersey,490393,19187,2,1,21,8882371,NJ,New Jersey
2021-01-03,New Jersey,494063,19208,3,1,21,8882371,NJ,New Jersey
2021-01-04,New Jersey,545155,19244,4,1,21,8882371,NJ,New Jersey
2021-01-05,New Jersey,551419,19382,5,1,21,8882371,NJ,New Jersey
2021-01-06,New Jersey,557271,19523,6,1,21,8882371,NJ,New Jersey
2021-01-07,New Jersey,564750,19646,7,1,21,8882371,NJ,New Jersey
2021-01-08,New Jersey,571771,19756,8,1,21,8882371,NJ,New Jersey
2021-01-09,New Jersey,579182,19854,9,1,21,8882371,NJ,New Jersey
2021-01-10,New Jersey,584828,19886,10,1,21,8882371,NJ,New Jersey
2021-01-11,New Jersey,590165,19932,11,1,21,8882371,NJ,New Jersey
2021-01-12,New Jersey,594751,20039,12,1,21,8882371,NJ,New Jersey
2021-01-13,New Jersey,602629,20166,13,1,21,8882371,NJ,New Jersey
2021-01-14,New Jersey,609721,20253,14,1,21,8882371,NJ,New Jersey
2021-01-15,New Jersey,616086,20320,15,1,21,8882371,NJ,New Jersey
2021-01-16,New Jersey,622085,20414,16,1,21,8882371,NJ,New Jersey
2021-01-17,New Jersey,627221,20439,17,1,21,8882371,NJ,New Jersey
2021-01-18,New Jersey,631074,20458,18,1,21,8882371,NJ,New Jersey
2021-01-19,New Jersey,635701,20512,19,1,21,8882371,NJ,New Jersey
2021-01-20,New Jersey,641140,20667,20,1,21,8882371,NJ,New Jersey
2021-01-21,New Jersey,646188,20760,21,1,21,8882371,NJ,New Jersey
2021-01-22,New Jersey,650388,20875,22,1,21,8882371,NJ,New Jersey
2021-01-23,New Jersey,657536,20934,23,1,21,8882371,NJ,New Jersey
2021-01-24,New Jersey,662808,20951,24,1,21,8882371,NJ,New Jersey
2021-01-25,New Jersey,666951,20972,25,1,21,8882371,NJ,New Jersey
2021-01-26,New Jersey,671727,21105,26,1,21,8882371,NJ,New Jersey
2021-01-27,New Jersey,676537,21234,27,1,21,8882371,NJ,New Jersey
2021-01-28,New Jersey,681283,21301,28,1,21,8882371,NJ,New Jersey
2021-01-29,New Jersey,687269,21383,29,1,21,8882371,NJ,New Jersey
2021-01-30,New Jersey,692543,21455,30,1,21,8882371,NJ,New Jersey
2021-01-31,New Jersey,696831,21484,31,1,21,8882371,NJ,New Jersey
2021-02-01,New Jersey,700346,21513,1,2,21,8882371,NJ,New Jersey
2021-02-02,New Jersey,703496,21584,2,2,21,8882371,NJ,New Jersey
2021-02-03,New Jersey,705807,21693,3,2,21,8882371,NJ,New Jersey
2021-02-04,New Jersey,709096,21793,4,2,21,8882371,NJ,New Jersey
2021-02-05,New Jersey,713324,21886,5,2,21,8882371,NJ,New Jersey
2021-02-06,New Jersey,717834,21964,6,2,21,8882371,NJ,New Jersey
2021-02-07,New Jersey,722166,21989,7,2,21,8882371,NJ,New Jersey
2021-02-08,New Jersey,724727,22011,8,2,21,8882371,NJ,New Jersey
2021-02-09,New Jersey,728304,22103,9,2,21,8882371,NJ,New Jersey
2021-02-10,New Jersey,732674,22191,10,2,21,8882371,NJ,New Jersey
2021-02-11,New Jersey,736330,22329,11,2,21,8882371,NJ,New Jersey
2021-02-12,New Jersey,740062,22393,12,2,21,8882371,NJ,New Jersey
2021-02-13,New Jersey,743819,22440,13,2,21,8882371,NJ,New Jersey
2021-02-14,New Jersey,745987,22454,14,2,21,8882371,NJ,New Jersey
2021-02-15,New Jersey,747432,22466,15,2,21,8882371,NJ,New Jersey
2021-02-16,New Jersey,751065,22497,16,2,21,8882371,NJ,New Jersey
2021-02-17,New Jersey,755174,22589,17,2,21,8882371,NJ,New Jersey
2021-02-18,New Jersey,758450,22721,18,2,21,8882371,NJ,New Jersey
2021-02-19,New Jersey,761496,22784,19,2,21,8882371,NJ,New Jersey
2021-02-20,New Jersey,764374,22834,20,2,21,8882371,NJ,New Jersey
2021-02-21,New Jersey,766405,22858,21,2,21,8882371,NJ,New Jersey
2021-02-22,New Jersey,769109,22874,22,2,21,8882371,NJ,New Jersey
2021-02-23,New Jersey,772267,22978,23,2,21,8882371,NJ,New Jersey
2021-02-24,New Jersey,775385,23035,24,2,21,8882371,NJ,New Jersey
2021-02-25,New Jersey,778960,23105,25,2,21,8882371,NJ,New Jersey
2021-02-26,New Jersey,782829,23192,26,2,21,8882371,NJ,New Jersey
2021-02-27,New Jersey,786964,23238,27,2,21,8882371,NJ,New Jersey
2021-02-28,New Jersey,789354,23252,28,2,21,8882371,NJ,New Jersey
2021-03-01,New Jersey,792496,23273,1,3,21,8882371,NJ,New Jersey
2021-03-02,New Jersey,795785,23321,2,3,21,8882371,NJ,New Jersey
2021-03-03,New Jersey,799476,23383,3,3,21,8882371,NJ,New Jersey
2021-03-04,New Jersey,802669,23491,4,3,21,8882371,NJ,New Jersey
2021-03-05,New Jersey,806367,23521,5,3,21,8882371,NJ,New Jersey
2021-03-06,New Jersey,810089,23557,6,3,21,8882371,NJ,New Jersey
2021-03-07,New Jersey,812609,23574,7,3,21,8882371,NJ,New Jersey
2021-03-08,New Jersey,814916,23590,8,3,21,8882371,NJ,New Jersey
2021-03-09,New Jersey,819042,23635,9,3,21,8882371,NJ,New Jersey
2021-03-10,New Jersey,822817,23691,10,3,21,8882371,NJ,New Jersey
2021-03-11,New Jersey,826631,23737,11,3,21,8882371,NJ,New Jersey
2021-03-12,New Jersey,830847,23854,12,3,21,8882371,NJ,New Jersey
2021-03-13,New Jersey,834714,23888,13,3,21,8882371,NJ,New Jersey
2021-03-14,New Jersey,838024,23903,14,3,21,8882371,NJ,New Jersey
2021-03-15,New Jersey,840846,23925,15,3,21,8882371,NJ,New Jersey
2021-03-16,New Jersey,844563,23966,16,3,21,8882371,NJ,New Jersey
2021-03-17,New Jersey,848875,24004,17,3,21,8882371,NJ,New Jersey
2021-03-18,New Jersey,853347,24076,18,3,21,8882371,NJ,New Jersey
2021-03-19,New Jersey,857739,24103,19,3,21,8882371,NJ,New Jersey
2021-03-20,New Jersey,862648,24134,20,3,21,8882371,NJ,New Jersey
2021-03-21,New Jersey,865886,24174,21,3,21,8882371,NJ,New Jersey
2021-03-22,New Jersey,869037,24181,22,3,21,8882371,NJ,New Jersey
2021-03-23,New Jersey,873840,24242,23,3,21,8882371,NJ,New Jersey
2021-03-24,New Jersey,877936,24293,24,3,21,8882371,NJ,New Jersey
2021-03-25,New Jersey,881880,24330,25,3,21,8882371,NJ,New Jersey
2021-03-26,New Jersey,887479,24358,26,3,21,8882371,NJ,New Jersey
2021-03-27,New Jersey,892145,24382,27,3,21,8882371,NJ,New Jersey
2021-03-28,New Jersey,896650,24389,28,3,21,8882371,NJ,New Jersey
2021-03-29,New Jersey,900271,24404,29,3,21,8882371,NJ,New Jersey
2021-03-30,New Jersey,905144,24486,30,3,21,8882371,NJ,New Jersey
2021-03-31,New Jersey,908812,24528,31,3,21,8882371,NJ,New Jersey
2021-04-01,New Jersey,914420,24591,1,4,21,8882371,NJ,New Jersey
2021-04-02,New Jersey,918949,24615,2,4,21,8882371,NJ,New Jersey
2021-04-03,New Jersey,923394,24632,3,4,21,8882371,NJ,New Jersey
2021-04-04,New Jersey,927195,24637,4,4,21,8882371,NJ,New Jersey
2021-04-05,New Jersey,930026,24649,5,4,21,8882371,NJ,New Jersey
2021-04-06,New Jersey,933738,24700,6,4,21,8882371,NJ,New Jersey
2021-04-07,New Jersey,937979,24744,7,4,21,8882371,NJ,New Jersey
2021-04-08,New Jersey,942311,24783,8,4,21,8882371,NJ,New Jersey
2021-04-09,New Jersey,946504,24826,9,4,21,8882371,NJ,New Jersey
2021-04-10,New Jersey,950103,24859,10,4,21,8882371,NJ,New Jersey
2021-04-11,New Jersey,953490,24870,11,4,21,8882371,NJ,New Jersey
2021-04-12,New Jersey,955966,24896,12,4,21,8882371,NJ,New Jersey
2021-04-13,New Jersey,959920,24945,13,4,21,8882371,NJ,New Jersey
2021-04-14,New Jersey,963483,24987,14,4,21,8882371,NJ,New Jersey
2021-04-15,New Jersey,967401,25034,15,4,21,8882371,NJ,New Jersey
2021-04-16,New Jersey,971782,25094,16,4,21,8882371,NJ,New Jersey
2021-04-17,New Jersey,975704,25134,17,4,21,8882371,NJ,New Jersey
2021-04-18,New Jersey,978853,25143,18,4,21,8882371,NJ,New Jersey
2021-04-19,New Jersey,981036,25161,19,4,21,8882371,NJ,New Jersey
2021-04-20,New Jersey,983875,25206,20,4,21,8882371,NJ,New Jersey
2021-04-21,New Jersey,987350,25252,21,4,21,8882371,NJ,New Jersey
2021-04-22,New Jersey,990580,25282,22,4,21,8882371,NJ,New Jersey
2021-04-23,New Jersey,993414,25328,23,4,21,8882371,NJ,New Jersey
2021-04-24,New Jersey,996197,25367,24,4,21,8882371,NJ,New Jersey
2021-04-25,New Jersey,997891,25380,25,4,21,8882371,NJ,New Jersey
2021-04-26,New Jersey,988886,25399,26,4,21,8882371,NJ,New Jersey
2021-04-27,New Jersey,991010,25460,27,4,21,8882371,NJ,New Jersey
2021-04-28,New Jersey,993121,25495,28,4,21,8882371,NJ,New Jersey
2021-04-29,New Jersey,995365,25529,29,4,21,8882371,NJ,New Jersey
2021-04-30,New Jersey,997222,25554,30,4,21,8882371,NJ,New Jersey
2021-05-01,New Jersey,998811,25588,1,5,21,8882371,NJ,New Jersey
2021-05-02,New Jersey,1000009,25600,2,5,21,8882371,NJ,New Jersey
2021-05-03,New Jersey,1000992,25616,3,5,21,8882371,NJ,New Jersey
2021-05-04,New Jersey,1001996,25658,4,5,21,8882371,NJ,New Jersey
2021-05-05,New Jersey,1004525,25692,5,5,21,8882371,NJ,New Jersey
